model,epoch,rouge,bleu,bleu_list,exact_match,f1,elapsed_time
seq2seq,1,0.5588109154426203,0.001146237533626427,"0.004543078306164241,3.2760603562804016e-05,6.329252934464083e-06,2.781971844198203e-06",0.0,0.625,64.4462959766388
seq2seq,2,1.8746653844313617,0.013838862676863507,"0.05535540151360096,1.4292703212078154e-09,1.2185300575311692e-08,3.557928217433289e-08",0.0,2.1069902319902316,84.63926100730896
seq2seq,3,0.023177928296690683,0.004858286727471318,"0.011901361515757262,0.007531744549365547,4.074995299379567e-08,9.480947091206426e-11",0.0,0.019068720045292233,103.41292691230774
seq2seq,4,2.6469898888240846,0.3751572572125165,"0.7775377969759061,0.49615275085989213,0.226910934220595,2.754679367270848e-05",0.0,2.760058561570912,123.49429106712341
seq2seq,5,2.6864138314281463,0.3516481393998127,"0.9379187137110594,0.46867162763049003,2.2114432597430673e-06,4.814441422091485e-09",0.0,2.822963344717038,139.85375356674194
seq2seq,6,1.9345658970350226,0.1061474846635322,"0.27363524421941804,0.15095400834197054,6.846310558239775e-07,1.4616844114709873e-09",0.0,1.9892626920369254,160.71685981750488
seq2seq,7,2.175809335137241,0.09045222420884434,"0.2424359968967957,0.11937237832883438,5.20520835960857e-07,1.0889113669273357e-09",0.0,2.3096859252886164,179.34335350990295
seq2seq,8,3.520793124932557,0.21617413632244362,"0.6222631942842538,0.24243222386335128,1.124713302844748e-06,2.428866540315294e-09",0.0,3.685007667588817,204.52141857147217
seq2seq,9,6.343038206361827,1.082400130442061,"2.91193181817975,1.4176631803478323,5.5121575809067354e-06,1.108308014559905e-08",0.0,6.497973416101245,222.5991027355194
seq2seq,10,7.525679142677105,0.5098822308350031,"1.0403120936278951,0.5615209755537187,0.28993047586117493,0.1477653782972237",0.9615384615384616,8.120198371012616,240.00044417381287
seq2seq,20,22.429380375834153,13.060487264246044,"22.079834297098664,14.990239302868801,9.869896869895554,5.301978587121156",0.9615384615384616,23.95544301181779,438.30417013168335
seq2seq,30,26.146220315608353,17.93676243301652,"26.387185610942705,20.06573047392416,14.911905729555034,10.382227917644169",1.9230769230769231,27.436438591713692,634.0118546485901
seq2seq,40,28.054480783606056,18.543229635277964,"26.734667319373607,20.561809848789707,15.739493321353734,11.136948051594802",1.9230769230769231,28.863028670600873,855.936633348465
seq2seq,50,26.75231048564933,17.79015801614459,"26.522842639560253,19.78985765173603,14.590552118563712,10.257379654718376",0.9615384615384616,27.770046663051506,1041.567851305008
seq2seq,60,27.881085265003957,18.461031614911676,"27.483870967706476,20.63927131015506,15.11893376003971,10.60205042174546",0.9615384615384616,28.63022403011588,1212.6867027282715
seq2seq,70,28.0106060786622,18.538619770710532,"27.47111681639606,20.770129486690177,15.25621214891971,10.657020630836184",0.9615384615384616,28.78221071741424,1407.8868563175201
seq2seq,80,27.43431414297049,17.410109268463984,"26.448362720369712,19.480156790848962,14.0686333661908,9.643284196446462",1.9230769230769231,28.175101134804436,1606.9086945056915
seq2seq,90,27.24460826311358,18.028439090710815,"26.62420382162213,20.067042528311127,14.858088094509217,10.564421918400782",0.9615384615384616,27.964712614848263,1806.9311549663544
seq2seq,100,27.18236870858376,17.909018329937535,"26.683608640372704,19.9623660611047,14.683663818493049,10.306434799779689",0.9615384615384616,27.909313564400257,2004.0333018302917
seq2seq,110,27.74410835385424,17.670238280306727,"26.80151706696991,19.948094000902515,14.317512501147146,9.613829552207331",1.9230769230769231,28.56117820088176,2288.788414001465
