model,epoch,rouge,bleu,bleu_list,exact_match,f1,elapsed_time
seq2seq,1,0.09249150897622513,0.013425701593455503,"0.05370280386710397,2.15320448617686e-09,1.0066299477958262e-11,3.434472588592763e-10",0.0,0.10416666666666667,68.0378851890564
seq2seq,2,1.7756523477921202,0.02147594067313016,"0.037840038482251814,0.04806330408775988,4.1879410940390706e-07,1.3283995486663842e-09",0.0,1.89484126984127,86.07910561561584
seq2seq,3,0.3925211723623613,0.02540094841022243,"0.06557377049179898,0.03602981764462562,2.0501469780016505e-07,4.897673053036254e-10",0.0,0.42166457448222705,122.89803838729858
seq2seq,4,0.542647306466797,0.03806911003218035,"0.098222178567911,0.05405395271120829,3.0811367015791584e-07,7.359319499954615e-10",0.0,0.592869874360041,127.1341323852539
seq2seq,5,1.1297533771882493,0.1329668150738745,"0.2914851678864992,0.24037980450038982,2.2802591227785628e-06,7.649486317761719e-09",0.0,1.176046176046176,144.55638146400452
seq2seq,6,0.821974317963648,0.03750541940280681,"0.09840758633028286,0.05161380116043962,2.894348717919165e-07,6.856329668678932e-10",0.0,0.8945645106973809,163.00357937812805
seq2seq,7,1.5617166249805887,0.07995197717838257,"0.22271714922045896,0.09709024621166885,5.121045731412565e-07,1.1768292765273197e-09",0.0,1.704702157533707,186.1387279033661
seq2seq,8,4.470315301791111,0.3467842618308149,"0.9661835748788027,0.4209514288298636,2.039103311557724e-06,4.511281855862271e-09",0.0,4.6885175010175,203.68504810333252
seq2seq,9,4.391840619278359,0.3917327625103318,"1.1187607573144929,0.4481681760901397,2.112021214618324e-06,4.615479962627281e-09",0.0,4.5636114512845465,224.50448155403137
seq2seq,10,6.420025337989362,0.9390282119612591,"2.212786347994154,1.543318750297733,7.73019497375966e-06,1.9358175510030453e-08",1.0416666666666665,6.7070300424635105,244.57996273040771
seq2seq,20,16.155955873574893,1.8701897960822693,"3.6273940800918085,2.231792851914335,1.1524711753354233,0.4691010769875096",1.0416666666666665,17.015417834564317,439.66154766082764
seq2seq,30,22.541225221763657,4.392261292841274,"7.24070450097564,4.973370232689217,3.2235119112175794,2.131458526482659",1.0416666666666665,23.593560754377936,636.9835391044617
seq2seq,40,24.909891361050676,16.13461401836925,"24.97502668281441,18.47724883907077,12.711002161813386,8.375178389778421",1.0416666666666665,26.275455207566683,839.7910480499268
seq2seq,50,25.685288266167323,17.63232823821472,"26.56616664842561,19.81209406947927,14.173938647991635,9.977113586962366",1.0416666666666665,27.316452246138685,1033.1671018600464
seq2seq,60,25.424497044878354,18.904610793559826,"26.814870846263595,21.002359710978684,15.683615242749816,12.117597374247199",1.0416666666666665,26.624976653075986,1393.5654072761536
seq2seq,70,25.525291001062467,18.51868265318091,"26.996567548041632,20.883637966541073,15.126540760214358,11.067984337926582",1.0416666666666665,27.025200940790263,3004.177775144577
seq2seq,80,25.584669592916793,18.002188915722698,"25.777624143341267,20.017367933372572,14.943055497561394,11.270708088615553",1.0416666666666665,26.804715767025627,3465.2163858413696
seq2seq,90,25.023082247479106,16.447000644788215,"23.857965193974458,18.2848196858618,13.549685356887931,10.095532342428669",1.0416666666666665,26.179982637309912,3836.476047515869
seq2seq,100,25.409931697452336,16.958339672463563,"24.672773557254356,18.996548220800534,13.8905553144026,10.27348159739675",1.0416666666666665,26.686728444607194,2034.3360002040863
