model,epoch,rouge,bleu,bleu_list,exact_match,f1,elapsed_time
seq2seq,1,0.0,7.503071133421388e-13,"8.046583322784183e-18,1.799270729576181e-17,5.3866480117636325e-14,2.9473359339603006e-12",0.0,0.0,39.05443096160889
seq2seq,2,0.0,5.986810814026119e-11,"2.064850418761011e-18,4.5238606089647e-13,2.727194345077266e-11,2.117481009845252e-10",0.0,0.0,51.32101225852966
seq2seq,3,0.0,5.986810814026119e-11,"2.064850418761011e-18,4.5238606089647e-13,2.727194345077266e-11,2.117481009845252e-10",0.0,0.0,52.2667772769928
seq2seq,4,0.0,6.917666391080087e-13,"7.350071601874419e-18,1.7022417306098097e-17,5.008742239542296e-14,2.716954761547704e-12",0.0,0.0,65.31992602348328
seq2seq,5,0.0,4.179844050317532e-13,"3.946472849986155e-18,1.2848784701296922e-17,3.25638963950814e-14,1.6393569284743801e-12",0.0,0.0,140.0318431854248
seq2seq,6,1.2071924430521714,0.06770812813066879,"0.2708325060537207,6.4388535380877325e-09,2.7524603055349838e-11,2.576259736570195e-12",0.0,1.25,180.7861247062683
seq2seq,7,0.5528586839266451,0.05538060677569381,"0.22152242082405207,6.251079708047315e-09,2.567189014261026e-11,1.9715497449408207e-12",0.0,0.5665204678362572,185.57194662094116
seq2seq,8,1.0813083079141135,0.2638622648882487,"1.0554490434916617,1.6012199669127708e-08,4.651012998971267e-11,2.623560858599347e-12",0.0,1.0123847926267282,206.34033060073853
seq2seq,9,2.5116614244994575,0.17007760875571565,"0.6803104245158667,1.0468618197394035e-08,3.5837555799590126e-11,2.5401921088895795e-12",0.0,2.7877275054694404,198.05939745903015
seq2seq,10,2.6447312578824893,0.1913920444961517,"0.7655681673371352,1.0605791136696518e-08,3.85768044370342e-11,3.1036191769654708e-12",0.0,2.742228835978836,248.52780294418335
seq2seq,20,12.040403238112491,5.6801325465226284,"8.954208178593161,6.427290268515957,4.595282414838818,2.7437493241425788",0.0,14.191493091087409,435.5736699104309
seq2seq,30,13.525540583875465,8.689111123294191,"13.220911001273725,9.394423596953327,6.977835669704168,5.1632742252455435",0.0,15.242130558806585,609.8627460002899
seq2seq,40,16.03568248306371,3.2911148195538673,"6.1953931691769695,3.4302540260140146,2.1622199082282596,1.3765921747962264",0.0,18.732542797814112,805.9431440830231
seq2seq,50,17.12863880288025,10.330773335286027,"17.029365647802734,11.033132414665031,7.745110837824354,5.515484440851988",0.0,18.610185894007223,1017.9220659732819
seq2seq,60,19.58903946359044,16.406316923141137,"24.59370893893519,17.936572172713404,13.384320549539508,9.710666031376448",2.083333333333333,21.230243239024173,1217.4633810520172
seq2seq,70,18.102245442738937,15.455745077069487,"24.519359982493587,16.84857328158296,12.132456620406925,8.322590423794471",0.0,19.532316969523166,1408.9504764080048
seq2seq,80,18.713242952039245,16.328617232992052,"25.310411162276026,17.997428372521444,12.918679880762365,9.08794951640837",2.083333333333333,20.451168567150003,1626.3942685127258
seq2seq,90,18.543198064256416,15.765432454925916,"24.432724825851647,17.25934757070563,12.529208649335061,8.840448773811325",2.083333333333333,20.096051826707857,1841.8347871303558
seq2seq,100,18.72567918022362,16.522108759738458,"25.403727582396467,18.033509250508274,13.152067217310318,9.499130988738765",2.083333333333333,20.159554500504647,2066.258416891098
seq2seq,110,18.600058616083412,16.096684542833863,"24.56707503760554,17.52011970649427,12.91381690836864,9.385726518867006",2.083333333333333,20.165496271152303,2247.7578132152557
seq2seq,120,18.56767729284595,15.838817672989936,"24.352730346397053,17.444808189530555,12.63758402903958,8.92014812699256",2.083333333333333,20.09204868461897,2451.038997411728
seq2seq,130,19.325971414230644,16.902035178902917,"25.87611741388064,18.41471572204835,13.576686853313644,9.740620726369032",2.083333333333333,21.22979825457193,2663.577403783798
seq2seq,140,18.565569743902067,16.39832928722952,"24.88528416234756,17.848545291796388,13.287232585103409,9.572255109670722",2.083333333333333,20.465700456575828,2861.272084236145
seq2seq,150,18.624537844672943,16.288699956854213,"24.611801945826812,17.749935992855896,13.24149278628973,9.551569102444414",2.083333333333333,20.162670153545527,2997.0422399044037
seq2seq,160,18.624537844672943,16.288699956854213,"24.611801945826812,17.749935992855896,13.24149278628973,9.551569102444414",2.083333333333333,20.162670153545527,3177.3926169872284
seq2seq,170,18.624537844672943,16.288699956854213,"24.611801945826812,17.749935992855896,13.24149278628973,9.551569102444414",2.083333333333333,20.162670153545527,3381.3849687576294
seq2seq,180,18.82460735744714,16.81262978119869,"25.677478043480978,18.345166234332346,13.529242929991572,9.698631916989862",2.083333333333333,20.265392290165966,3605.628029823303
seq2seq,190,18.624537844672943,16.288699956854213,"24.611801945826812,17.749935992855896,13.24149278628973,9.551569102444414",2.083333333333333,20.162670153545527,3748.765666246414
