model,epoch,rouge,bleu,bleu_list,exact_match,f1,elapsed_time
seq2seq,1,0.0,1.2541480598161083e-14,"3.619213284475841e-17,4.8256177126271234e-17,8.768729318674811e-17,4.999378678948655e-14",0.0,0.0,66.18322134017944
seq2seq,2,0.1414656771799629,0.0002722093473381427,"0.0010738091798874246,1.1364128182132111e-05,2.4950109778947757e-06,1.1690703051194042e-06",0.0,0.16233766233766234,87.77001619338989
seq2seq,3,0.3756157635467981,0.07361328462315166,"0.1716388535403759,0.12281017516197405,1.418726834703549e-06,2.6910634219781745e-06",0.0,0.412087912087912,108.71316623687744
seq2seq,4,0.34909873855413975,0.03681864736914522,"0.09276437847863554,0.05450974748963637,4.621616960048499e-07,1.3466129580300668e-09",0.0,0.37414965986394566,122.541086435318
seq2seq,5,0.938358971542753,0.3295483676088721,"0.6462035541190259,0.41493121071212935,0.257022661929115,3.6043675217962286e-05",0.0,1.0149762246035536,145.39250111579895
seq2seq,6,1.2477917614999998,0.23162450037498,"0.6870229007628345,0.23947335455695218,1.7413852310626134e-06,4.794902389052319e-09",0.0,1.3724948021166508,177.67854833602905
seq2seq,7,1.7413892966546292,0.2761110695244385,"0.8396946564879089,0.26474775478438534,1.861850970127016e-06,4.974489675506421e-09",0.0,1.8353174603174605,188.9173662662506
seq2seq,8,1.3492225408588492,0.12689310010005456,"0.3958587088914751,0.11171294800484917,7.415865871296359e-07,1.9173067040461536e-09",0.0,1.4360532470621934,204.59190011024475
seq2seq,9,2.7844156225270527,0.5084180493640201,"1.6702977487279083,0.3633721889817961,2.2540213273445335e-06,5.725049085209885e-09",0.0,2.9299096928806994,228.76613807678223
seq2seq,10,4.462381258561636,0.47310136599219965,"1.1150234741780765,0.5202276093952732,0.25712713474749743,2.7245647951299458e-05",0.0,4.702150865392087,244.75337767601013
seq2seq,20,14.710275126129787,2.6897132913980153,"5.017502917150908,2.9274480551334072,1.7627288868036877,1.0511733065040587",0.0,15.404043159455288,450.03494095802307
